year	1992
imdb score	6.9
meta score	46
genre	Drama
genre	Musical
keyword	newspaper
keyword	new york city
keyword	publisher
keyword	orphan
keyword	fight
keyword	restaurant
keyword	betrayal
keyword	teenage boy
keyword	young love
keyword	arrest
keyword	paperboy
keyword	crutch
keyword	secret
keyword	rooftop
keyword	singer
keyword	19th century
keyword	friendship
keyword	warden
keyword	teenager
keyword	brother brother relationship
keyword	labor strike
keyword	governor
keyword	mayor
keyword	juvenile crime
keyword	exploitation of children
keyword	family relationships
keyword	boy
keyword	box office flop
keyword	courtroom
keyword	cripple
keyword	name change
keyword	dance
keyword	snobbery
keyword	police
keyword	boy singer
keyword	brooklyn bridge
keyword	juvenile detention
keyword	reporter
keyword	music hall
keyword	brawl
keyword	brooklyn new york city
keyword	labor union
keyword	one word title
keyword	hit in the crotch
keyword	slingshot
keyword	child empowerment
keyword	brother sister relationship
keyword	horse
keyword	nun
keyword	year 1899
keyword	homoerotic
keyword	balcony
keyword	teenage prankster
keyword	1890s
keyword	chase
keyword	child labor
keyword	backstage
keyword	melodrama
keyword	based on true story
keyword	title spoken by character
keyword	actor shares first name with character
keyword	
cast	Christian Bale	Jack Kelly
cast	David Moscow	David Jacobs
cast	Luke Edwards	Les Jacobs
cast	Max Casella	Racetrack Higgins
cast	Gabriel Damon	Spot Conlon
cast	Marty Belafsky	Crutchy
cast	Arvie Lowe Jr.	Boots
cast	Aaron Lohr	Mush
cast	Trey Parker	Kid Blink
cast	Dee Caspary	Snitch
cast	Joseph Conrad	Jake
cast	Dominic Maldonado	Itey
cast	Matthew Schoenfeld	Snipeshooter
cast	Mark David	Specs
cast	Ivan Dudynsky	Dutchy
cast	Robert Feeney	Snoddy
cast	Michael A. Goorjian	Skittery
cast	Dominic Lucero	Bumlets
cast	David Sidoni	Pie-Eater
cast	Kevin Alexander Stea	Swifty the Rake
cast	Bill Pullman	Bryan Denton
cast	Ann-Margret	Medda Larkson
cast	Ele Keats	Sarah Jacobs
cast	Jeffrey DeMunn	Mayer Jacobs
cast	Deborra-Lee Furness	Esther Jacobs
cast	Marc Lawrence	Kloppman
cast	Kevin Smets	Ten-Pin
cast	Sylvia Short	Nun
cast	Melody Santangello	Nun
cast	Lois Young	Nun
cast	Gregg Kent-Smith	Toby the Candy Butcher
cast	David James Alexander	Gov. Theodore Roosevelt
cast	Robert Duvall	Joseph Pulitzer
cast	Michael Lerner	Weasel
cast	Kevin Tighe	Snyder
cast	Charles Cioffi	Seitz
cast	Shon Greenblatt	Oscar Delancey
cast	David Sheinkopf	Morris Delancey
cast	Mark Lowenthal	Jonathan
cast	William Boyett	Judge Movealong Monahan
cast	Ryan MacDonald	Mayor Robert Van Wyck
cast	Frank Girardeau	Chief of Police Devery
cast	Shay Duffin	Captain McSwain
cast	Terry Kohl	Bailiff
cast	Tom Finnegan	Bunsen
cast	I.M. Hobson	Gammon, Sun Publisher
cast	Frank Novak	Policeman
cast	Ogie Banks	Newsies Dancer
cast	Damon Butler	Newsies Dancer
cast	Daxon Calloway	Newsies Dancer
cast	D.J. Dellos	Newsies Dancer
cast	Brett Dieball	Newsies Dancer
cast	Chris Dupre	Newsies Dancer
cast	James Earl Miller	Newsies Dancer
cast	Dak Eubanks	Newsies Dancer
cast	David Evans	Newsies Dancer
cast	Brian Friedman	Newsies Dancer
cast	Jesus Fuentes	Newsies Dancer
cast	Tony Gonzalez	Newsies Dancer
cast	Michael Irvin	Newsies Dancer
cast	Robert Jaquez	Newsies Dancer
cast	Todd Jenkins	Newsies Dancer
cast	Larry Jones	Newsies Dancer
cast	Josh Keaton	Newsies Dancer
cast	Kevin Kruger	Newsies Dancer
cast	Patrick Lars Olsen	Newsies Dancer
cast	David Larson	Newsies Dancer
cast	Terry Lindholm	Newsies Dancer
cast	Alan James Luzietti	Newsies Dancer
cast	Kevin McCasland	Newsies Dancer
cast	Dean McFliker	Newsies Dancer
cast	Travis Payne	Newsies Dancer
cast	Eric Pesqueira	Newsies Dancer
cast	Craig Raclawski	Newsies Dancer
cast	Jim Raposa	Newsies Dancer
cast	Michael Rohrbacher	Newsies Dancer
cast	Gregg Russell	Newsies Dancer
cast	Jeff Thysell	Newsies Dancer
cast	Scott Thysell	Newsies Dancer
cast	Wes Veldink	Newsies Dancer
cast	Michael Warwick	Newsies Dancer
cast	Jason Yribar	Newsies Dancer
cast	Louise Bale	Medda's Helper
cast	Lonnie Burr	O'Rourke
cast	Scott Caudill	Newsies Dancer
cast	Eric Clarke	Thug
cast	Alli Danziger	Orphan
cast	Nayib Estefan	Kingpin
cast	Carrie Foster	Newsie
cast	Robby George	Newsie
cast	Jimmy Grant	Tumble Boy
cast	Allen Gregory	Newsies Dancer
cast	Jean-Paul Hellendall	Newsie
cast	Ron Kellum	Newsies Dancer
cast	Mareo-Ahmir Lawson	Newsies Dancer
cast	Gavin Ryan	Newsies Dancer
cast	Marc Ian Sklar	Reporter
cast	Frank Slaten	Fireman
cast	Mark Taormino	Newsie Dockworker
cast	Sabrina Wiener	Newsies Dancer
cast	William Winckler	Newsie
cast	Michael Woxland	Newsies Dancer
